Fs=100
t,x
21.92,669
21.93,798
21.94,636
21.95,421
21.96,321
21.97,363
21.98,397
21.99,477
22,501
22.01,510
22.02,489
22.03,506
22.04,505
22.05,547
22.06,558
22.07,583
22.08,566
22.09,566
22.1,617
22.11,575
22.12,557
22.13,539
22.14,538
22.15,520
22.16,480
22.17,492
22.18,494
22.19,488
22.2,476
22.21,449
22.22,445
22.23,475
22.24,474
22.25,479
22.26,471
22.27,478
22.28,510
22.29,509
22.3,480
22.31,493
22.32,524
22.33,511
22.34,484
22.35,476
22.36,494
22.37,486
22.38,493
22.39,505
22.4,490
22.41,464
22.42,456
22.43,580
22.44,720
22.45,674
22.46,499
22.47,385
22.48,379
22.49,429
22.5,437
22.51,489
22.52,507
22.53,493
22.54,526
22.55,513
22.56,545
22.57,538
22.58,552
22.59,576
22.6,571
22.61,567
22.62,577
22.63,542
22.64,574
22.65,529
22.66,507
22.67,479
22.68,486
22.69,499
22.7,484
22.71,464
22.72,467
22.73,486
22.74,457
22.75,474
22.76,499
22.77,480
22.78,472
22.79,473
22.8,466
22.81,545
22.82,451
22.83,528
22.84,546
22.85,494
22.86,489
22.87,494
22.88,495
22.89,491
22.9,484
22.91,487
22.92,457
22.93,464
22.94,586
22.95,731
22.96,624
22.97,434
22.98,359
22.99,389
23,418
23.01,428
23.02,497
23.03,464
23.04,487
23.05,512
23.06,565
23.07,525
23.08,513
23.09,586
23.1,567
23.11,566
23.12,604
23.13,564
23.14,533
23.15,518
23.16,566
23.17,504
23.18,496
23.19,509
23.2,461
23.21,475
23.22,464
23.23,504
23.24,499
23.25,504
23.26,472
23.27,471
23.28,485
23.29,490
23.3,527
23.31,470
